stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
17378,17378,ST AUGUSTINE @ LAKE JUNE - N - NS,,32.733809,-96.6569,,,1
17379,17379,ST AUGUSTINE @ ELOISE - N - NS,,32.737274,-96.656884,,,1
17380,17380,ST AUGUSTINE @ MUSGRAVE - N - NS,,32.738189,-96.656891,,,1
17381,17381,ST AUGUSTINE @ CHECOTA - N - NS,,32.739898,-96.656884,,,0
17382,17382,ST AUGUSTINE @ OAK GATE - N - NS,,32.741314,-96.656884,,,1
17383,17383,ST AUGUSTINE @ DALE GLADE - N - NS,,32.742275,-96.656876,,,0
17384,17384,ST AUGUSTINE @ GLENGREEN - N - NS,,32.743148,-96.656884,,,0
17385,17385,ST AUGUSTINE @ LIMESTONE - N - NS,,32.744107,-96.656829,,,0
17387,17387,BRUTON @ CITADEL - E - NS,,32.748544,-96.655429,,,1
17388,17388,BRUTON @ CORVETTE - E - NS,,32.748552,-96.653894,,,1
17389,17389,BRUTON @ LEWISTON - E - NS,,32.748531,-96.650717,,,1
17390,17390,MASTERS @ BRUTON - S - FS,,32.747779,-96.648423,,,1
17395,17395,ST AUGUSTINE @ GRADY - N - MB,,32.710465,-96.656987,,,0
17396,17396,ST AUGUSTINE @ GROVE OAKS - N - NS,,32.713527,-96.65699,,,0
17397,17397,ST AUGUSTINE @ ELAM - N - MB1,,32.717332,-96.657031,,,0
17398,17398,ELAM @ UARDA - W - NS,,32.719727,-96.658358,,,0
17399,17399,ELAM @ SUNBURST - W - NS,,32.719702,-96.660128,,,0
17400,17400,ELAM @ SOUTHGATE - W - NS,,32.719695,-96.662478,,,1
17402,17402,ELAM @ CEDARCLIFF - W - NS,,32.719728,-96.669227,,,0
17403,17403,ELAM @ BRIGHTWOOD - W - NS,,32.719668,-96.671738,,,1
17404,17404,ELAM @ HOLCOMB - W - NS,,32.71967,-96.674012,,,1
17405,17405,HOLCOMB @ ELAM HEIGHTS - N - NS,,32.720706,-96.674134,,,0
17406,17406,HOLCOMB @ RAYVILLE - N - NS,,32.722473,-96.674172,,,1
17407,17407,HOLCOMB @ OLD HOMESTEAD - N - NS,,32.724113,-96.674187,,,1
17408,17408,HOLCOMB @ DUNLAP - N - NS,,32.726215,-96.674187,,,0
17409,17409,HOLCOMB @ FILES - N - NS,,32.727977,-96.674202,,,0
17410,17410,HOLCOMB @ CARDELLA - N - NS,,32.729068,-96.674202,,,1
17411,17411,HOLCOMB @ NISQUALLY - N - NS,,32.731223,-96.674218,,,1
17412,17412,HOLCOMB @ LAKE JUNE - N - NS,,32.73368,-96.674225,,,1
17413,17413,LAKE JUNE @ HOLCOMB - E - NS,,32.734049,-96.67451,,,1
17414,17414,HOLCOMB @ NISQUALLY - S - NS,,32.731597,-96.674324,,,0
17415,17415,HOLCOMB @ CARDELLA - S - NS,,32.729396,-96.674302,,,1
17416,17416,HOLCOMB @ FILES - S - NS,,32.728218,-96.674309,,,1
17417,17417,HOLCOMB @ DUNLAP - S - NS,,32.726535,-96.674317,,,1
17418,17418,HOLCOMB @ OLD HOMESTEAD - S - NS,,32.72443,-96.674317,,,0
17419,17419,HOLCOMB @ RAYVILLE - S - NS,,32.722766,-96.674324,,,0
17420,17420,HOLCOMB @ ELAM HEIGHTS - S - NS,,32.720905,-96.674294,,,1
17421,17421,ELAM @ BRIGHTWOOD - E - NS,,32.719426,-96.672028,,,0
17422,17422,ELAM @ CEDARCLIFF - E - FS,,32.719468,-96.668766,,,0
17425,17425,ELAM @ SUNBURST - E - NS,,32.719433,-96.660354,,,0
17426,17426,ELAM @ CENTENNIAL - E - NS,,32.71944,-96.658433,,,0
17428,17428,MASTERS @ LANSDOWNE - S - NS,,32.717189,-96.648619,,,0
17429,17429,MASTERS @ STEBBINS - S - NS,,32.71605,-96.648621,,,0
17430,17430,MASTERS @ PEBBLE VALLEY - S - NS,,32.715055,-96.648633,,,0
17431,17431,MASTERS @ GROVE OAKS - S - NS,,32.713675,-96.648636,,,0
17432,17432,MASTERS @ GRADY - S - FS,,32.712081,-96.648606,,,0
17433,17433,MASTERS @ TRAIL - S - NS,,32.710346,-96.648621,,,0
17434,17434,WESTMORELAND @ RED BIRD - N - NS,,32.676384,-96.882668,,,0
17435,17435,WESTMORELAND @ LOVE BIRD - N - NS,,32.678253,-96.882676,,,0
17436,17436,WESTMORELAND @ PLATINUM - N - MB2,,32.681438,-96.882653,,,0
17437,17437,PLATINUM @ GOLD - W - NS,,32.682483,-96.886162,,,0
17438,17438,PLATINUM @ COCKRELL HILL - W - NS,,32.682479,-96.891182,,,0
17439,17439,COCKRELL HILL @ BRONZE - N - NS,,32.68703,-96.89135,,,0
17440,17440,LEDBETTER @ ALTOONA - E - NS,,32.691093,-96.887543,,,0
17441,17441,LEDBETTER @ WESTMORELAND - E - NS,,32.691244,-96.881381,,,0
17442,17442,LEDBETTER @ MESA GLEN - E - NS,,32.691211,-96.863068,,,1
17443,17443,LEDBETTER @ MARK TRAIL - E - MB,,32.691146,-96.855561,,,1
17445,17445,LEDBETTER @ BROOK SPRING - E - FS,,32.691154,-96.842919,,,0
17447,17447,LEDBETTER @ VILLAGE FAIR - E - MB,,32.689644,-96.830655,,,0
17451,17451,LEDBETTER @ ROCKY RIDGE - E - MB,,32.6856,-96.819977,,,1
17452,17452,LEDBETTER @ MARSALIS - E - NS,,32.683692,-96.814713,,,1
17453,17453,LEDBETTER @ RAND - E - NS,,32.683548,-96.810097,,,0
17454,17454,LEDBETTER @ MYSTIC - E - NS,,32.683033,-96.808724,,,0
17455,17455,LEDBETTER @ UNIVERSITY HILLS - E - NS,,32.682132,-96.805558,,,1
17456,17456,LEDBETTER @ YEWPON - E - NS,,32.683277,-96.800515,,,1
17457,17457,LEDBETTER @ FRIO - E - NS,,32.684551,-96.795762,,,0
17458,17458,LEDBETTER @ KILDARE - E - NS,,32.685287,-96.793,,,0
17460,17460,LEDBETTER @ BRONX - W - NS,,32.688255,-96.785241,,,0
17461,17461,LEDBETTER @ VETERANS - E - NS,,32.690403,-96.780251,,,0
17462,17462,LEDBETTER @ CORRIGAN - E - NS,,32.692756,-96.775444,,,0
17463,17463,LEDBETTER @ BONNIE VIEW - E - FS,,32.694835,-96.771234,,,1
17464,17464,GRT TRINTY @ HAAS - E - NS,,32.697059,-96.763329,,,0
17465,17465,JIM MILLER @ ATHA - N - FS,,32.715404,-96.699982,,,0
17466,17466,JIM MILLER @ ELAM - N - NS,,32.719528,-96.700058,,,1
17468,17468,BUCKNER @ RAYVILLE - N - NS,,32.722255,-96.682831,,,0
17469,17469,BUCKNER @ ALTO GARDEN - N - NS,,32.730503,-96.682816,,,0
17470,17470,BUCKNER @ LAKE JUNE - N - FS,,32.73515,-96.682729,,,1
17471,17471,BUCKNER @ GROVECREST - N - NS,,32.737583,-96.68277,,,1
17472,17472,BUCKNER @ BRUTON - N - NS,,32.748596,-96.682732,,,1
17473,17473,BUCKNER @ MILITARY - N - NS,,32.7691,-96.682557,,,1
17474,17474,BUCKNER @ FORNEY - N - FS,,32.778385,-96.682587,,,1
17475,17475,BUCKNER @ CLOVER HAVEN - N - NS,,32.786674,-96.6847,,,0
17476,17476,JOHN WEST @ BUCKNER - W - FS,,32.807175,-96.683732,,,1
17477,17477,PEAVY @ WILLIAMS - N - NS,,32.812798,-96.684302,,,1
17478,17478,PEAVY @ GROSS - N - FS,,32.815269,-96.684357,,,0
17479,17479,PEAVY @ FERGUSON - N - NS,,32.818451,-96.684395,,,1
17480,17480,PEAVY @ OATES - N - NS,,32.821567,-96.684258,,,1
17481,17481,PEAVY @ PEAVY PL - N - NS,,32.82386,-96.683907,,,0
17482,17482,PEAVY @ MILLMAR - N - NS,,32.82632,-96.683838,,,0
17483,17483,PEAVY @ MILLMAR - S - NS,,32.826698,-96.683922,,,0
17484,17484,PEAVY @ OATES - S - NS,,32.821933,-96.684227,,,0
17485,17485,PEAVY @ FERGUSON - S - FS,,32.818385,-96.684494,,,1
17486,17486,PEAVY @ GROSS - S - NS,,32.815277,-96.684456,,,0
17487,17487,PEAVY @ WILLIAMS - S - FS,,32.813083,-96.684407,,,1
17488,17488,PEAVY @ JOHN WEST - S - NS,,32.807353,-96.685586,,,1
17489,17489,JOHN WEST @ BUCKNER - E - MB,,32.806888,-96.683733,,,1
17490,17490,BUCKNER @ CHENAULT - S - NS,,32.803421,-96.682633,,,1
17491,17491,BUCKNER @ CLOVER HAVEN - S - MB,,32.789432,-96.685189,,,0
17492,17492,BUCKNER @ ST FRANCIS - S - FS,,32.78451,-96.683973,,,1
17493,17493,BUCKNER @ FORNEY - S - NS,,32.778442,-96.682846,,,1
17494,17494,BUCKNER @ CARR - S - NS,,32.773052,-96.682824,,,0
17495,17495,BUCKNER @ SCYENE - S - NS,,32.763442,-96.682727,,,0
17496,17496,BUCKNER @ BRUTON - S - MB,,32.749469,-96.682984,,,1
17497,17497,BUCKNER @ STONEHURST - S - NS,,32.7416,-96.683007,,,1
17498,17498,BUCKNER @ LAKE JUNE - S - NS,,32.734744,-96.683007,,,1
17499,17499,BUCKNER @ ALTO GARDEN - S - NS,,32.730773,-96.683022,,,0
17500,17500,BUCKNER @ MARVEL - S - NS,,32.721519,-96.68306,,,0
17501,17501,ELAM @ MYERS - W - NS,,32.71982,-96.694774,,,0
17504,17504,GRT TRINTY @ JIM MILLER - W - FS,,32.713222,-96.700592,,,1
17505,17505,GRT TRINTY @ WOODMONT -  W - NS,,32.71297,-96.704674,,,1
17506,17506,GRT TRINTY @ WADSWORTH - W - NS,,32.698456,-96.760121,,,1
17507,17507,LEDBETTER @ CRANFILL - W - NS,,32.699199,-96.762528,,,0
17509,17509,LEDBETTER @ SUNNYVALE - W - FS,,32.694255,-96.772889,,,1
17510,17510,LEDBETTER @ CORRIGAN - W - NS,,32.693087,-96.775267,,,1
17511,17511,LEDBETTER @ KILDARE - W - NS,,32.685531,-96.792801,,,0
17513,17513,LEDBETTER @ FIVE MILE - W - NS,,32.682365,-96.805024,,,0
17514,17514,LEDBETTER @ RAND - W - NS,,32.683639,-96.809639,,,0
17515,17515,LEDBETTER @ PALO DURO - W - MB,,32.683883,-96.811982,,,0
17516,17516,LEDBETTER @ MARSALIS - W - NS,,32.683906,-96.814148,,,1
17521,17521,LEDBETTER @ POLK - W - NS,,32.691318,-96.839951,,,1
17522,17522,LEDBETTER @ HAMPTON - W - NS,,32.691356,-96.85685,,,1
17523,17523,LEDBETTER @ MESA GLEN - W - NS,,32.691345,-96.862557,,,1
17524,17524,LEDBETTER @ BOULDER - W - NS,,32.691341,-96.873925,,,1
17525,17525,LEDBETTER @ WESTMORELAND - W - NS,,32.691322,-96.880127,,,1
17526,17526,LEDBETTER @ ALTOONA - W - FS,,32.69128,-96.887665,,,1
17527,17527,COCKRELL HILL @ SHILLING - S - NS,,32.689746,-96.891571,,,0
17528,17528,COCKRELL HILL @ BRONZE - S - NS,,32.687416,-96.891564,,,0
17529,17529,PLATINUM @ COCKRELL HILL - E - FS,,32.682407,-96.890969,,,0
17530,17530,PLATINUM @ GOLD - E - NS,,32.682376,-96.88649,,,0
17531,17531,WESTMORELAND @ PLATINUM - S - FS,,32.681474,-96.882893,,,0
17532,17532,WESTMORELAND @ LOVE BIRD - S - NS,,32.678528,-96.882879,,,1
17533,17533,WESTMORELAND @ RED BIRD - S - FS,,32.676284,-96.882904,,,0
17534,17534,WESTMORELAND @ WATERSHIP - S - NS,,32.674472,-96.882874,,,0
17535,17535,WESTMORELAND @ INVESTOR - S - NS,,32.659374,-96.883057,,,0
17538,17538,WHITE ASH @ CLOVERGLEN - N - NS,,32.629406,-96.949013,,,0
17539,17539,SORCEY @ RED WILLOW - W - FS,,32.632648,-96.951012,,,0
17540,17540,SORCEY @ COUNTY VIEW - W - NS,,32.632648,-96.953583,,,0
17541,17541,COUNTY VIEW @ WHEATLAND - N - NS,,32.646976,-96.947091,,,1
17542,17542,WESTMORELAND @ CAMP WISDOM - N - NS,,32.661743,-96.881546,,,0
17543,17543,WESTMORELAND @ PREFERRED - S - NS,,32.660728,-96.882225,,,1
17544,17544,WESTMORELAND @ GANNON - S - NS,,32.655128,-96.885659,,,1
17545,17545,WESTMORELAND @ GLENNLYONS - S - MB1,,32.653349,-96.886685,,,0
17546,17546,FLAMELEAF @ HEDGE - W - FS,,32.626106,-96.944069,,,0
17547,17547,BANNER @ MERIT - W - MB,,32.921429,-96.770865,,,1
17549,17549,MERIT @ CLODUS FIELDS - N - NS,,32.913513,-96.772866,,,1
17597,17597,PARK CENTRAL @ FOREST - N - FS,,32.910846,-96.77504,,,1
17598,17598,MERIT @ CHURCHILL - N - MB,,32.915119,-96.771758,,,1
17601,17601,MOUNTAIN VIEW CC,,32.726518,-96.901457,,,1
17602,17602,KNOXVILLE @ BRIDGEWATER - S - NS,,32.723701,-96.900361,,,0
17603,17603,KNOXVILLE @ BONANZA - S - NS,,32.722036,-96.900338,,,0
17608,17608,COCKRELL HILL @ WYOMING - N - NS,,32.713819,-96.891276,,,1
17609,17609,COCKRELL HILL @ BRIDLEWOOD - N - FS,,32.718637,-96.891317,,,1
17610,17610,ILLINOIS @ DRYDEN - E - NS,,32.720267,-96.883991,,,1
17626,17626,JEFFERSON @ IRWINDELL - W - NS,,32.741235,-96.876965,,,0
17627,17627,JEFFERSON @ BARNETT - E - NS,,32.744339,-96.871672,,,0
17629,17629,JEFFERSON @ DUVAL - E - NS,,32.745083,-96.867517,,,0
17630,17630,JEFFERSON @ CAVENDER - E - NS,,32.746685,-96.864515,,,0
17631,17631,JEFFERSON @ FRANKLIN - E - NS,,32.747774,-96.85886,,,0
17634,17634,FT WORTH @ MONTCLAIR - E - FS,,32.76548,-96.844553,,,0
17635,17635,FT WORTH @ EDGEFIELD - E - MB,,32.765901,-96.843368,,,0
17636,17636,FT WORTH @ CHAPPELL - E - MB,,32.768305,-96.838416,,,0
17637,17637,FT WORTH @ SYLVAN - E - NS,,32.769394,-96.836201,,,0
17638,17638,COMMERCE @ AUSTIN - E - NS,,32.77856,-96.805024,,,1
17639,17639,FT WORTH @ SYLVAN - W - MB,,32.77054,-96.835276,,,1
17640,17640,FT WORTH @ WILLOMET - W - FS,,32.768367,-96.838709,,,0
17642,17642,FT WORTH @ NAVARO - W - FS,,32.765556,-96.847382,,,0
17646,17646,HAMPTON @ PLYMOUTH - S - FS,,32.755404,-96.856861,,,0
17647,17647,HAMPTON @ DAVIS - S - NS,,32.749816,-96.856873,,,1
17649,17649,JEFFERSON @ 9TH - W - NS,,32.747277,-96.864125,,,0
17650,17650,JEFFERSON @ BARNETT - W - NS,,32.744572,-96.871307,,,0
17651,17651,JEFFERSON @ GILPIN - W - NS,,32.740002,-96.88083,,,0
17653,17653,GILPIN @ DEMPSTER - S - NS,,32.737571,-96.881005,,,0
17654,17654,GILPIN @ PENROD - S - NS,,32.73653,-96.881028,,,0
17655,17655,GILPIN @ CLARENDON - S - NS,,32.735076,-96.881035,,,1
17656,17656,CLARENDON @ KEATS - W - FS,,32.734989,-96.88292,,,1
17666,17666,ILLINOIS @ VALERIA - W - FS,,32.720481,-96.885643,,,0
17667,17667,COCKRELL HILL @ ILLINOIS - S - FS,,32.719517,-96.891599,,,1
17668,17668,COCKRELL HILL @ BRIDLEWOOD - S - NS,,32.718377,-96.891553,,,0
17669,17669,COCKRELL HILL @ WOOD VALLEY - S - FS,,32.716034,-96.891512,,,0
17674,17674,KNOXVILLE @ BONANZA - N - NS,,32.721818,-96.900066,,,0
17675,17675,KNOXVILLE @ BRIDGEWATER - N - NS,,32.723578,-96.900071,,,0
17676,17676,KNOXVILLE @ OLD SPANISH - N - NS,,32.725418,-96.900072,,,0
17677,17677,UNIVERSITY @ AMESBURY - W - NS,,32.846441,-96.763666,,,1
17678,17678,PEARL @ BRYAN - S - NS,,32.785961,-96.795202,,,1
17679,17679,ELM @ FIELD - W - FS,,32.780907,-96.801835,,,1
17680,17680,HARWOOD @ ELM - N - MB,,32.782196,-96.794182,,,1
17681,17681,US 75 @ TWIN SIXTIES - N - NS,,32.839343,-96.776474,,,1
17683,17683,UNIVERSITY @ MATILDA - E - NS,,32.845546,-96.768105,,,1
17684,17684,UNIVERSITY @ JASON - E - NS,,32.845527,-96.765891,,,0
17717,17717,LOVERS @ RIDGELAWN - E - NS,,32.850826,-96.757569,,,1
17727,17727,NORTHWEST @ CLASSEN - E - NS,,32.862606,-96.716026,,,0
17750,17750,ABRAMS @ LOVERS - S - NS,,32.851154,-96.752929,,,1
17751,17751,ABRAMS @ TOWN HILL - N - NS,,32.851602,-96.752724,,,1
17752,17752,ABRAMS @ CRESTMONT - N - NS,,32.852669,-96.752713,,,0
17753,17753,ABRAMS @ LEDGESTONE - N - FS,,32.854013,-96.752627,,,1
17754,17754,ABRAMS @ FISHER - N - NS,,32.854882,-96.751746,,,0
17755,17755,ABRAMS @ LONTOS - N - NS,,32.855563,-96.750939,,,1
17756,17756,ABRAMS @ EASTRIDGE - N - NS,,32.859275,-96.746476,,,0
17760,17760,AUDELIA @ ESTATE - S - NS,,32.884086,-96.71798,,,0
17788,17788,LOVERS @ SKILLMAN - W - NS,,32.851038,-96.760248,,,1
17796,17796,NORTHWEST @ LAWTHER - E - FS,,32.858611,-96.723842,,,1
17835,17835,COIT @ ALPHA - S - FS,,32.926376,-96.769219,,,1
17881,17881,BELT LINE @ CARRIAGE - E - NS,,32.950639,-96.775157,,,0
17899,17899,CAMPBELL @ GRACEFIELD - E - NS,,32.978801,-96.781784,,,0
17917,17917,BELT LINE @ TANGLEGLEN - E - NS,,32.949936,-96.782994,,,0
17932,17932,FLAMELEAF @ SOPHORA - W - NS,,32.626742,-96.947305,,,0
17933,17933,FLAMELEAF @ WHITE ASH - W - NS,,32.627254,-96.949608,,,0
17934,17934,WHITE ASH @ OAKMORE - N - NS,,32.631153,-96.948815,,,0
17935,17935,WHITE ASH @ SORCEY - N - NS,,32.632461,-96.948929,,,0
17936,17936,COUNTY VIEW @ RED OSIER - N - FS,,32.633678,-96.953713,,,0
17937,17937,COUNTY VIEW @ MOUNTAIN CREEK - N - NS,,32.636194,-96.951967,,,0
17938,17938,COUNTY VIEW @ HEATHERCREST - N - NS,,32.63808,-96.949921,,,0
17939,17939,COUNTY VIEW @ LOST CANYON - N - NS,,32.640384,-96.947991,,,0
17940,17940,COUNTY VIEW @ CHRISTIE - N - NS,,32.643539,-96.947976,,,1
17941,17941,COUNTY VIEW @ ELDERBERRY - N - NS,,32.645113,-96.947345,,,0
17942,17942,WESTMORELAND @ GLENNLYONS - N - NS,,32.649412,-96.887419,,,1
17943,17943,WESTMORELAND @ INVESTOR - N - NS,,32.65871,-96.88319,,,1
17944,17944,CAMP WISDOM @ PASTOR BAILEY - E - NS,,32.662555,-96.874695,,,1
17945,17945,CAMP WISDOM @ US 67 - E - MB,,32.662135,-96.871689,,,0
17946,17946,CAMP WISDOM @ US 67 - W - FS,,32.662242,-96.871071,,,0
17947,17947,CAMP WISDOM @ PASTOR BAILEY - W - NS,,32.662712,-96.87394,,,1
17948,17948,CAMP WISDOM @ DEL REY - W - NS,,32.662372,-96.878266,,,0
17949,17949,WESTMORELAND @ GLENNLYONS - S - MB2,,32.650692,-96.887597,,,0
17950,17950,CLARK @ COMMONS GATE - S - NS,,32.646431,-96.942971,,,0
17951,17951,CLARK @ BAYBERRY - S - NS,,32.643962,-96.942963,,,0
17953,17953,CLARK @ MOUNTAIN CREEK - S - FS,,32.631782,-96.943337,,,0
17954,17954,KOMALTY @ OKLAUNION - W - NS,,32.707996,-96.687027,,,0
17955,17955,KOMALTY @ LONGBRANCH - W - NS,,32.708034,-96.690003,,,0
17956,17956,KOMALTY @ FORSYTHE - W - NS,,32.708,-96.691124,,,0
17957,17957,GAYGLEN @ FORSYTHE - W - FS,,32.709777,-96.692589,,,0
17958,17958,GAYGLEN @ SCHEPPS - W - NS,,32.708736,-96.696099,,,1
17959,17959,GAYGLEN @ JIM MILLER - W - NS,,32.708338,-96.699892,,,1
17960,17960,GRT TRINTY @ SATINWOOD - W- FS,,32.713069,-96.703034,,,1
17961,17961,GRT TRINTY @ LONG ACRE - W - NS,,32.712791,-96.708497,,,1
17962,17962,GRT TRINTY @ STONEPORT - W - NS,,32.712768,-96.713835,,,0
17967,17967,ELAM @ ELKHART - E - NS,,32.719749,-96.713303,,,0
17968,17968,ELAM @ EZEKIAL - E - MB,,32.719745,-96.710511,,,1
17979,17979,PEMBERTON HILL @ SARAH LEE - N - NS,,32.730667,-96.717568,,,1
17980,17980,LAKE JUNE @ US 175 - E - NS,,32.732795,-96.714508,,,0
17981,17981,COMMERCE @ GRIFFIN - E - MB,,32.778997,-96.803402,,,1
17983,17983,LAKE JUNE @ PEMBERTON HILL - W - NS,,32.732542,-96.717211,,,1
17984,17984,PEMBERTON HILL @ SARAH LEE - S - NS,,32.730885,-96.717679,,,1
17993,17993,ELAM @ WOODMONT - E - MB,,32.719726,-96.705567,,,1
17994,17994,ELAM @ ALCORN - E - NS,,32.719701,-96.703969,,,0
17995,17995,ELAM @ BISSONET - E - NS,,32.719722,-96.701859,,,0
17996,17996,ELAM @ JIM MILLER - E - NS,,32.719734,-96.700482,,,1
17997,17997,ELAM @ OAK HOLLOW - E - FS,,32.719734,-96.698365,,,1
17998,17998,ELAM @ PALMETTO - E - NS,,32.7196,-96.691292,,,1
18003,18003,MURDOCK @ OLUSTA - S - NS,,32.709951,-96.683154,,,0
18004,18004,MURDOCK @ KOMALTY - S - NS,,32.708104,-96.683156,,,0
18005,18005,KEENELAND @ CHERRY LAUREL - E - NS,,32.736351,-96.92405,,,0
18008,18008,WALTON WALKER @ JEFFERSON - N - NS,,32.747245,-96.917015,,,0
18009,18009,JEFFERSON @ TATUM - E - NS,,32.747158,-96.915436,,,0
18010,18010,DAVIS @ DWIGHT - E - NS,,32.74951,-96.907673,,,0
18011,18011,COCKRELL HILL @ DAVIS - N - NS,,32.749042,-96.891288,,,0
18012,18012,COCKRELL HILL @ DIVISION - S - NS,,32.744979,-96.891444,,,0
18013,18013,COCKRELL HILL @ LAKEHURST - S - NS,,32.743616,-96.89143,,,0
18014,18014,COCKRELL HILL @ HIGGINS - S - NS,,32.740001,-96.891465,,,0
18015,18015,COCKRELL HILL @ JEFFERSON - S - MB,,32.738052,-96.891449,,,0
18016,18016,JEFFERSON @ SUNNYSIDE - E - NS,,32.737719,-96.888864,,,1
18018,18018,JEFFERSON @ BURNS - E - NS,,32.738976,-96.884189,,,0
18019,18019,JEFFERSON @ GILPIN - E - NS,,32.739768,-96.881046,,,1
18020,18020,JEFFERSON @ SCHOOLDELL - E - NS,,32.743405,-96.873763,,,0
18022,18022,JEFFERSON @ PLYMOUTH - E - NS,,32.747403,-96.862702,,,0
18024,18024,JEFFERSON @ HAMPTON - E - NS,,32.747488,-96.85711,,,1
18025,18025,JEFFERSON @ OAK CLIFF - E - NS,,32.746707,-96.853066,,,0
18026,18026,EWING @ 8TH - N - FS,,32.751616,-96.812679,,,1
18028,18028,EWING @ 5TH - N - NS,,32.754684,-96.812646,,,0
18029,18029,EWING @ SABINE - N - FS,,32.756315,-96.812636,,,1
18030,18030,EWING @ COMAL - N - NS,,32.75723,-96.812658,,,1
18031,18031,MARKET @ WOOD - N - NS,,32.776737,-96.805344,,,1
18032,18032,HOUSTON @ YOUNG - S - NS,,32.775903,-96.807067,,,1
18034,18034,MARSALIS @ COMAL - S - NS,,32.757457,-96.81569,,,0
18035,18035,EWING @ 8TH - S - NS,,32.75139,-96.812714,,,1
18036,18036,JEFFERSON @ MARSALIS - W - NS,,32.747379,-96.815445,,,1
18038,18038,JEFFERSON @ CRAWFORD - W - NS,,32.745444,-96.819174,,,1
18039,18039,JEFFERSON @ STOREY - W - FS,,32.744632,-96.82068,,,1
18040,18040,JEFFERSON @ BECKLEY - W - NS,,32.743682,-96.822632,,,1
18041,18041,JEFFERSON @ ZANG - W - NS,,32.743228,-96.824379,,,1
18042,18042,JEFFERSON @ MADISON - W - NS,,32.743249,-96.826303,,,1
18043,18043,JEFFERSON @ BISHOP - W - NS,,32.74323,-96.82816,,,1
18045,18045,JEFFERSON @ LLEWELLYN - W - NS,,32.743221,-96.832041,,,1
18046,18046,JEFFERSON @ VAN BUREN - W - NS,,32.743254,-96.833784,,,1
18047,18047,JEFFERSON @ TYLER - W - NS,,32.743228,-96.837464,,,1
18048,18048,JEFFERSON @ POLK - W - NS,,32.743243,-96.839359,,,1
18049,18049,JEFFERSON @ WINNETKA - W - NS,,32.743507,-96.841585,,,0
18050,18050,JEFFERSON @ EDGEFIELD - W - MB,,32.744201,-96.843613,,,1
18052,18052,JEFFERSON @ ROSEMONT - W - NS,,32.745502,-96.847687,,,0
18053,18053,JEFFERSON @ BRIGHTON - W - FS,,32.746467,-96.850669,,,1
18054,18054,JEFFERSON @ FRANKLIN - W - NS,,32.748151,-96.85865,,,0
18055,18055,JEFFERSON @ PLYMOUTH - W - NS,,32.747933,-96.862416,,,1
18057,18057,JEFFERSON @ DUVAL - W - FS,,32.745327,-96.867617,,,0
18058,18058,JEFFERSON @ WESTMORELAND - W - NS,,32.743808,-96.873753,,,0
18062,18062,COCKRELL HILL @ MEREDITH - N - FS,,32.742536,-96.891321,,,1
18064,18064,COCKRELL HILL @ DIVISION - N - NS,,32.744886,-96.891352,,,0
18065,18065,DAVIS @ DWIGHT - W - NS,,32.749706,-96.907326,,,0
18066,18066,JEFFERSON @ TATUM - W - FS,,32.747367,-96.915553,,,0
18067,18067,JEFFERSON @ WALTON WALKER - W - FS,,32.748086,-96.921675,,,0
18069,18069,KEENELAND @ GALLANT FOX - E - NS,,32.737502,-96.928994,,,0
18070,18070,KEENELAND @ BLUE SCOPE - E - NS,,32.736518,-96.927292,,,0
18077,18077,COIT @ IH 635 - N - NS,,32.922988,-96.768993,,,1
18078,18078,EMILY @ COIT - W - MB4,,32.92634,-96.767659,,,0
18079,18079,EMILY @ KIT - S - FS,,32.930087,-96.764504,,,0
18080,18080,MAHAM @ KIT - S - NS,,32.930912,-96.761239,,,1
18081,18081,MAHAM @ MIDPARK - S - FS,,32.936111,-96.761216,,,0
18082,18082,MIDPARK @ MAHAM - W - MB2,,32.93666,-96.759667,,,1
18083,18083,GOLDMARK @ MIDPARK - S - NS,,32.936748,-96.753945,,,1
18084,18084,US 75 @ MEADOW - N - NS,,32.887168,-96.769501,,,0
18085,18085,US 75 @ MANDERVILLE - N - MB2,,32.895441,-96.768676,,,1
18090,18090,T I @ PRESTONWOOD - N - NS,,32.936775,-96.748078,,,0
18100,18100,WOODALL RODGERS @ MAPLE-ROUTH - W - NS,,32.793178,-96.797684,,,0
18103,18103,US 75 @ BLAIR - N - NS,,32.8848,-96.769616,,,1
18104,18104,ST PAUL @ MARILLA - S - NS,,32.777442,-96.794419,,,1
18105,18105,HAMPTON @ REDBIRD TC - N - MB,,32.678871,-96.856926,,,1
18106,18106,ERVAY @ CANTON - N - NS,,32.775989,-96.794854,,,1
18107,18107,ERVAY @ WOOD - N - NS,,32.778828,-96.796498,,,1
18108,18108,ERVAY @ JACKSON - N - NS,,32.779447,-96.796627,,,1
18110,18110,ST PAUL @ GRIFFIN - S - NS,,32.774044,-96.791222,,,0
18112,18112,ELAM @ HILLBURN - E - NS,,32.719574,-96.688444,,,0
18113,18113,BUCKNER @ ELAM - N - FS,,32.720138,-96.682854,,,0
18115,18115,DOWNTOWN GARLAND STATION,,32.917461,-96.635821,,,1
18116,18116,ELM @ GRIFFIN - W - MB,,32.780727,-96.802737,,,1
18118,18118,SKILLMAN @ SEDGWICK - S - NS,,32.875942,-96.734925,,,0
18119,18119,SKILLMAN @ COLFAX - S - NS,,32.873245,-96.734757,,,0
